gene_symbol	GSM121470	GSM121471	GSM121472	GSM121473
LCP1	199.6575829	149.5753281	151.7864522	139.7936157
LCN2	83.35429892	36.13602846	94.99405685	79.74723754
LCLAT1	191.6033866	15.18883904	169.3985737	118.7882622
LCAT	32.50946274	28.61857598	21.96849375	25.29983722
LASS2	852.5234681	670.6857819	902.5242852	804.1863138
LAS1L	57.68680155	40.18388748	59.44586604	44.11201599
LARP4B	15.00249777	0	22.34369296	20.27913031
LAPTM5	29.49559522	13.27175195	73.66088753	33.13550519
LAP3	89.50659904	67.43022204	84.73700019	99.8445703
L3MBTL2	44.3147899	37.7341074	55.60587622	47.26252892
KRT7	213.1652996	176.2231426	243.7131588	205.4157635
KRT17	66.14001128	0	71.19404944	48.21116403
KRT17	60.49508603	36.09450676	29.34966783	22.24795914
KRT13	51.88591676	39.48004409	54.98505692	44.32862584
KRT10	625.7420902	349.5387538	255.8742548	237.9207793
KRAS	61.96758717	47.99401728	35.10433401	31.07384357
KRAS	115.0738367	93.5807889	81.55651	62.90195358
KPNB1	845.1984332	534.9878148	668.2945764	545.8423199
KLHL28	24.30234502	10.7318394	35.3721953	28.51223867
KLHL24	7295.688134	5861.08112	4117.471872	3716.922544
KLHL24	10760.14403	8699.926584	7298.644761	6277.512077
KLHL12	100.32452	28.68237761	61.38955265	41.33186723
KLHDC5	61.16753497	61.13715324	85.98057281	58.81054161
KLF7	36.95937331	35.16988948	42.69824991	41.54364204
KLF6	0	0	31.7797596	24.23612813
KLF5	37.89006694	27.84485462	44.98135642	45.049047
KLF10	1019.983507	604.6409667	423.7758997	402.9243005
KIT	74.05040078	46.03844666	74.04865784	45.20183431
KISS1	27.46710845	27.13594761	61.3605424	45.95803477
KISS1	28.89808789	25.65939558	43.79483728	34.23596059
KIFC2	156.5448968	113.6226028	77.70298207	62.79364865
KIF3B	72.46143636	54.61622148	112.3973046	87.78694425
KIF1C	2889.376356	2519.705655	1334.012076	1003.170505
KIF1B	41.5682816	16.86591048	88.84001625	72.49757658
KIF14	0	9.783929458	13.35438413	6.843517487
KIF13B	37.90829598	33.85638606	55.09239484	51.33750174
KIAA2026	37.75334916	31.08050875	59.73790254	36.36144476
KIAA1797	154.5255245	59.29399502	84.21578273	78.12943272
KIAA1324	116.1240318	94.76972723	127.2495845	94.44963119
KIAA1199	25.05682462	0	50.35018631	55.59523913
KIAA0947	728.8475512	550.87037	765.3715691	640.0337599
KIAA0922	4146.503436	2522.180754	1377.548722	1144.824645
KIAA0895L	82.553234	55.04764203	77.33261791	64.18420654
KIAA0664	43.07926625	28.6651613	29.78385454	27.77054333
KIAA0494	26.22044484	0	11.39425838	16.80757064
KIAA0467	29.44090811	0	38.50336806	29.47344489
KIAA0368	45.41764666	27.41242134	59.55223695	45.36042366
KIAA0368	81.09187284	163.6349796	52.3615635	48.53124376
KIAA0368	22609.57635	15719.52582	6193.026499	4319.628818
KIAA0247	38.31136025	23.2764553	58.23033665	51.5898909
KDSR	11350.11366	9341.118796	11553.00342	9524.553702
KDR	10.50195099	41.51865811	78.68642948	39.77885196
KDM6A	526.8758932	365.561065	219.9440957	206.7956843
KDM5A	78.39397531	60.61661295	99.61732336	70.1941629
KDM4C	17.73584066	24.02789673	49.53499834	38.262583
KDM4C	42.60632401	36.08944314	36.039431	34.11701857
KDM4A	81.60836223	0	99.4471299	78.96009282
KDM2A	210.916039	102.8026564	241.4310193	217.52174
KDELR2	176.0793358	121.8742804	153.9042003	130.233772
KDELR2	823.3418174	578.3324149	587.2525148	475.6549261
KDELC2	33.91816224	17.49481227	22.74016634	21.98880092
KCTD21	52.47329686	51.6459011	50.64415682	38.91144555
KCTD20	60.59028212	46.60557227	99.76817665	82.69757976
KCTD18	51.0706737	35.51421574	73.65218445	52.61298565
KCTD12	226.7287162	181.3515785	155.3489107	153.8307077
KCNH8	42.64480753	22.6343881	50.79887814	39.8881239
KAT2B	87.19758764	47.09775628	125.5631221	87.39337189
KAT2B	51.95174384	45.72450213	61.6525789	59.48357936
KAT2A	37.09507837	23.26936623	26.3625793	31.06127246
KARS	184.7421795	126.3282419	124.7837134	109.8231286
JUP	426.2657849	362.3892125	378.6727002	339.8830977
JUP	3121.925198	1819.215397	1330.692336	1250.405508
JUNB	129.956833	104.776456	98.76732309	79.70855721
JTB	959.6332409	718.0215284	699.835485	523.7877624
JOSD1	87.95105452	70.04203801	139.6775747	131.9811559
JMJD6	63.45527916	47.50082055	57.86480753	50.17999285
JMJD1C	14176.95733	11348.90245	5271.474393	4509.911869
JAZF1	10.02293239	18.59361814	70.1825588	48.82134624
JAZF1	242.656844	126.8315658	223.483346	236.2778323
JAK1	25.51255055	35.85550383	24.59972324	26.96212443
JAGN1	106.6216397	81.41088099	71.62823616	61.9214072
JAG1	1133.376222	610.5410985	763.9239577	661.1309792
IYD	137.6393596	82.0114265	86.50469129	79.87778366
IWS1	514.8416903	433.6515832	538.3083585	465.0700536
IVD	138.6500584	92.49008483	92.67227	73.76048938
ITSN2	72.19002625	33.45534724	71.62436812	53.79757077
ITSN2	74.47777044	37.06976026	64.92396786	59.22345414
ITPR3	23.15999201	30.77669146	21.14266869	18.49209904
ITPR2	74.38358708	64.12063903	125.902542	71.4812509
ITPR2	32.53579357	58.46254837	56.44717341	48.72851345
ITGB8	8.77626878	0	29.20364958	20.31781064
ITGB7	39.4010516	56.69331901	81.02368845	40.83482499
ITGB5	25.36975643	24.54438612	55.37959629	39.00331133
ITGB4	27.39216685	7.232876947	19.59158744	15.73902651
ITGB3	28.16285005	0	31.76332046	32.95854267
ITGB2	176.6079779	118.125175	83.03990068	72.58460733
ITGB1BP1	69.59846476	0	68.64018062	49.46634075
ITGAX	112.9592684	33.82701705	70.38079549	50.36855946
ITGAV	165.5672576	117.7605943	174.2664933	160.8328145
ITGAM	12.74310986	0	39.07293593	45.21633943
ITGAL	51.9456675	8.996029953	78.98426802	44.95428019
ITGA9	13.80647038	15.89369516	37.61468747	29.30615246
ITGA9	37.89209239	0	52.96400965	58.3995631
ITGA6	14.95186156	3.377435539	11.87389448	7.012743933
ITGA5	25.71712086	4.303065549	55.696775	44.31508773
ITGA3	0	37.78879451	82.03131106	71.16407219
ITGA2	94.59857682	0	67.00496964	50.11133527
IRS2	59.63427038	32.0912076	88.56345189	85.51834286
IRS1	54.71951935	29.55939686	26.68265904	18.39829924
IRGQ	58.7805438	27.70206049	81.00821632	56.51486399
IRF8	14.33004884	51.17397158	46.22783008	34.01258168
IRF4	15.19086449	0	58.76605923	23.93732258
IRF2BP2	864.7480631	602.8403429	357.227358	356.875367
IRF2	25.00011206	12.38460546	58.93141764	40.66463153
IRF1	44.78773215	36.43984575	65.45098736	50.93232528
IQGAP2	1909.731682	1322.891371	1921.096331	1693.360083
IQGAP1	4.895509264	12.44536892	8.482596495	16.02332694
IQGAP1	154.5518554	104.2518648	179.7368591	211.1414195
IQCK	70.1585013	41.58954881	75.46048991	61.6873912
IP6K2	6212.931924	4039.6195	1217.879218	1283.679296
INSR	75.06211236	40.28009629	85.07932111	69.02891794
INSR	286.7225037	198.9162687	125.4828604	135.1297349
INPP5F	29.05607288	27.33039067	65.88324006	62.35752792
INPP5D	785.9955834	308.393791	223.7763495	248.1633309
INPP5A	946.5387157	631.1287708	362.6919217	361.8941398
INHBB	100.1310897	63.41983381	44.06173156	35.08112581
INHBA	32.1286784	34.56529307	49.33676165	35.58880515
ING1	49.88882445	20.41145826	62.82749394	48.91224502
ILK	76.41511202	19.4503829	101.8540135	94.73586564
ILK	73.8508941	0	61.73574161	51.86548826
IL6ST	371.2890336	335.0385673	424.390917	379.2354991
IL6	229.5967514	289.053795	261.4751666	221.0136068
IL2RB/ C1QTNF6	52.94320093	0	52.63039179	48.47999232
IL18RAP	99.60548576	14.37055781	45.78784132	47.00143669
IL11RA	785.6401171	539.3526566	309.8584581	320.9461749
IKZF1	67.48592187	79.72874593	58.37345388	54.06639907
IKZF1	36.98165325	32.01829146	78.02692984	70.64575576
IK	1982.555674	1399.838163	1442.458185	1143.87601
IGLL5	66179.00117	56126.71293	21501.00908	22867.99227
IGFBP7	27.93093618	22.11283508	30.03334267	29.06343338
IGFBP7	73.54910226	59.49147625	114.5721062	105.4667563
IGFBP3	17.65786089	32.44262294	46.49472436	39.41428985
IGF2/INS-IGF2	35.7501805	25.48723245	44.34990003	49.42282538
IGF1R	39.01925454	35.6083991	54.83226961	23.94602565
IGF1R	590.2582562	521.847717	933.2857851	752.6234991
IGF1	77.87039684	120.2103744	135.614206	206.9494386
IFITM3	169.4419407	123.0834732	189.5500589	164.397207
IFITM1	2431.938917	1143.709048	699.5018671	562.470994
IFIT5	51.24081139	44.38466788	83.97499767	70.55292297
IFIT3	83.23175928	46.60962316	33.9448911	19.78305507
IFIT3	6.099638456	13.4034061	24.14039431	12.97725091
IFIT1	72.12014827	44.64088712	16.0184919	17.82873137
IFIH1	190.2635523	141.3925158	195.6538151	181.1912395
IFI6	53.22271284	60.33305015	34.77168317	47.07492932
IFI35	64.23102598	39.5387821	76.42846518	69.55013539
IDI1	324.8556245	209.9772435	286.2470173	224.7975102
IDH3B	43.86919121	32.86796714	54.63596693	48.18602181
IDH3A	76.84045623	31.23849374	80.28586115	50.72248449
ID4	117.5914693	68.66777113	69.44763252	64.86691437
ID2	59.78415358	0	52.74063074	54.7017235
ICT1	10564.42595	6634.869325	4454.878462	4219.209845
ICOSLG	55.77781625	50.63418953	62.14768713	68.08221685
ICMT	481.8582726	255.9974612	193.5786154	179.8190548
ICK	254.9857496	189.3764058	236.5224854	200.5314048
ICAM2	39.27547379	9.512519346	28.8545596	16.81724072
ICAM1	30.1407006	40.82291652	87.14194974	63.22203331
IAH1	113.0088919	79.48265393	75.67226472	61.74541169
HYDIN	20535.34482	11472.31202	6254.407349	5167.453314
HYAL2	107.733611	52.60596374	149.5323559	113.2037895
HYAL1	74.05040078	13.2697265	35.76383365	31.21986181
HUS1	89.78206005	46.64709396	89.40184805	70.62834961
HUNK	443.7241391	330.429659	521.6951566	382.5436343
HUNK	56.01580646	46.75646819	110.1673835	68.57732508
HTATIP2	30.65820272	22.09865694	62.27533222	38.08271947
HSP90B1	1521.141267	849.008302	782.3522342	664.1934944
HSP90B1	1221.021433	845.7787242	390.8018849	429.2066181
HSP90AA1	4202.396703	3018.368062	3431.455902	3160.745807
HSD17B2	72.7257574	29.9948683	76.71760065	51.58312184
HRAS	71.16920015	0	49.261335	42.12481401
HPS5	43.76589333	0	33.64125051	38.41343629
HPS1	44.7482359	43.0893935	102.3249465	57.23625216
HPRT1	0	0	1.602332694	2.766610644
HPN	57.42855686	22.24752741	64.15132826	55.11947107
HPGD	4.801325904	0	15.83669434	14.16667107
HP1BP3	81.71267283	45.63234421	212.7814655	115.841788
HOXD10	10.38244952	0	4.182310743	10.61194869
HOXB6	7641.962877	4835.166087	3650.113877	3114.433847
HOXA9	43.42966886	30.44249244	58.54461434	53.52874247
HOXA10	1735.129911	1188.278031	1568.460329	1266.830144
HOOK1	58.0139115	33.13127546	92.66550095	56.16093897
HNRPDL	71.18540374	51.55070502	35.14881639	35.87310558
HNRNPUL2	75.06515053	57.07511607	129.885649	97.59917711
HNRNPUL2	68.18875254	21.56292579	78.25804482	86.74934438
HNRNPUL2	82.96642552	0	68.92448105	55.71804918
HNRNPH1	81.51417887	48.59760096	132.8679025	106.4618079
HNRNPC	1168.852967	1242.592461	691.1440147	557.8380574
HNRNPA0	76.45460827	48.09123881	82.83586194	59.04842564
HNF1B	0	0	0.510580364	0
HN1L	288.7641559	214.9719998	227.9925055	212.374355
HN1L	5695.37917	4223.316548	6731.295211	5575.035693
HMMR	274.6153847	213.6078602	449.6133935	415.272029
HMGXB4	41.66347768	11.54100612	70.2299422	54.57407841
HMGN3	143.7167181	104.0391927	99.13381923	89.14655787
HMGB1	1171.812147	811.6347245	612.5262428	499.8794501
HMGA2	0	0	32.40541395	30.88237593
HLTF	962.2582223	552.504907	478.6352456	447.675509
HLA-DQB1	100.846073	80.32929144	61.63033771	54.6204948
HLA-DQB1	29.7113055	22.30626542	25.03390995	15.9604714
HKR1	72.1545809	62.13873757	180.7183725	103.6342757
HIVEP2	67.53554537	62.72004132	106.7054939	101.2486663
HIRIP3	19.0797258	16.37372648	75.59490406	57.94216819
HIPK1	75.10464678	34.11766893	79.75690762	74.2188513
HIP1R	47.66589461	16.77375257	33.60933923	33.57162591
HIP1	0	0	76.36560964	77.43318677
HINT1	71.32212152	49.06142869	75.07755463	51.44387265
HIF1A	435.0359774	375.1211824	564.7879458	479.0636302
HHAT	76.59132605	63.77732549	55.95496621	54.90769626
HGS	206.2524436	133.4841518	249.0500775	168.1250238
HEY2	30.43844155	29.17051072	64.95491212	48.43647695
HERC2	86.23448683	53.34120158	69.02698392	60.22334069
HERC1	65.37135354	60.95790104	68.17214862	53.71054003
HEPH	355.2262135	262.4333241	210.6027959	190.607966
HELZ	111.3449858	72.83108073	63.17464991	71.11185374
HELLS	53.03434612	39.48004409	70.41464078	40.5901719
HELLS	67.21248631	38.58985943	95.32283966	82.90645354
HECTD3	208.8298269	167.4600393	249.4388148	192.1010267
HECTD1	28.25196978	13.54113661	34.80939649	37.37390241
HDAC5	6.815634536	18.24524098	28.82361533	17.84323649
HDAC4	65.69339986	49.84629002	71.35747384	57.8967188
HDAC4	2339.947092	1678.513559	1574.213061	1364.087967
HDAC3	129.0231012	0	85.23307543	79.87778366
HDAC2	242.2466906	187.6081892	78.5955307	74.09894227
HCK	400.0777473	244.5729183	272.5706195	242.3429081
HBP1	81.91623042	39.17723953	88.60793427	76.90713427
HBB	34.60782749	16.2329578	39.26537057	44.03368832
HBB	6119.076686	5413.000241	5643.584975	5136.99352
GULP1	123.0875241	96.13690503	147.8574976	116.659877
GTPBP1	32.81429275	31.14532311	56.04489798	33.17611953
GTPBP1	89.19366724	68.75182725	66.00701711	64.42305758
GTF3C5	48.06895888	0	50.04364469	40.27589421
GTF2F2	92.72706232	52.05807989	46.32259689	29.71809798
GSTM4	41.82551357	31.17165394	27.94557183	29.3109875
GSTK1	44.20541568	26.7106034	48.19569189	41.36571252
GSPT1	6014.470368	3780.323596	5253.534455	3375.526078
GSPT1	1697.777601	1167.28932	923.1873178	940.5750934
GSPT1	4657.883634	3019.680553	1658.973269	1576.764995
GSN	1248.468287	995.6943277	1594.83838	1394.780809
GRLF1	161.3978716	149.8801582	170.249541	136.3510663
GRLF1	0.923604561	0	51.27754723	26.5733871
GRK6	37.94374133	27.71320046	21.62907385	23.17338605
GRK5	1604.774065	998.4823577	964.3064432	805.6919457
GRK5	29.50876064	0	26.31422889	25.50677699
GRIN1	39.28762648	0	46.56918399	0.814220959
GRIA1	19.32075419	19.01491145	34.60148971	28.2695196
GRB7	9.484163065	11.5318916	41.37634961	35.22134201
GPX3	134.3986418	105.3425689	120.993041	128.3142606
GPX1	256.5281287	168.6216341	195.1461358	201.8233278
GPRC5A	14.50322469	0	19.74920978	18.65068839
GPR125	28.82112084	10.38143679	38.1213998	41.6084316
GPD1	33.87258965	0	61.22226022	56.00815166
GPCPD1	27.89954173	12.49195424	59.21475107	42.08033163
GPC6	57.89744821	27.88029997	64.45786988	48.98380363
GPATCH4	133.8669615	42.87368322	106.5826839	95.92045076
GOT2	1212.133765	584.9293009	773.5640631	552.2990341
GOT1	240.4035324	193.1903256	270.0950783	233.0983091
GOT1	213.3496155	169.716389	161.9661482	142.2585198
GOSR2	46.42733279	0	35.58106909	27.28897322
GOLGB1	75.70417957	48.54190113	76.49905678	53.22316786
GOLGA4	91.29810833	55.52260972	105.3826266	101.1268233
GOLGA3	0	14.26017086	68.64211463	24.07463775
GNPTAB	3842.170669	2823.484462	3280.477869	2816.096325
GNL3L	24.07752022	24.78845268	64.6483705	39.3852796
GNL3L	194.3245768	127.5202184	135.9284837	116.4510032
GNL3	266.5500484	138.2875031	188.3016513	171.4476642
GNB2	381.5661598	249.5180511	322.359941	285.0440591
GNB1	312.1763162	287.6005357	367.8131974	331.5252453
GNB1	3823.382608	2972.166567	3574.288825	2978.963725
GNAS	201.9098818	119.712114	72.48500548	59.61992753
GNAQ	16.93376301	19.9547196	73.50810022	40.87930737
GNAQ	422.8539168	305.9966726	318.500611	259.9463266
GNAQ	47.48461696	48.98851254	52.53852601	46.67942294
GNAQ	36.87936809	0	23.1559799	21.45888039
GNAQ	899.5331173	677.8943535	470.5568585	382.5987538
GNAQ	119.9490915	111.3551131	60.94279483	52.58204138
GNAI2	84.36803595	68.09051828	123.0179563	88.80423695
GMPS	244.7926795	190.4215373	227.3117317	173.2433986
GMIP	44.89710637	50.46810274	79.1215832	54.51412389
GLTSCR2	77.58987221	54.36810402	83.30195992	58.69353361
GLTSCR2	89.58154064	0	36.26571094	32.70615352
GLTSCR1	27.42457403	24.81782169	33.26218327	28.06161282
GLT25D2	2240.803409	1063.315955	619.4297148	605.3346024
GLT25D1	43.12585157	34.97949731	84.35696594	70.23961229
GLOD4	137.4307383	115.7310948	133.4896888	117.828023
GLIPR1	122.9265009	58.03517871	168.8057977	140.8379846
GLI3	52.45101692	36.74163759	120.3799578	110.0909899
GLI3	53.99035786	12.23978588	20.15535325	21.99943801
GLG1	61.25969288	26.97694989	42.92356284	33.58903206
GLA	75.45099849	53.79692752	72.86890776	62.35946194
GJC1	34.81847414	36.65960692	45.0374429	42.72339213
GJB2	0	0	27.45819967	31.43550466
GJA4	28.64288136	18.48829481	49.10081163	42.35883001
GJA1	56.97586909	30.02119914	79.11964918	71.03062505
GIT2	128.4316702	95.37331091	121.2599353	108.2507731
GIGYF2	15.62228505	23.3807659	15.34255312	18.66616053
GHR	60.59028212	39.49017134	80.52181116	69.50275199
GGT7	58.51115913	45.67994226	75.4479188	58.07658234
GGT7	25.2229114	13.80647038	45.73078783	28.87293276
GGNBP2	116.3772129	91.14518696	89.5014499	92.41601281
GFOD1	34.0872872	16.47499891	64.02368316	45.00649864
GFM2	122.7563632	0.342300813	99.88615166	84.89558954
GFI1	32.3828722	6.68701855	41.86468879	56.00911867
GFER	51.43424173	14.77058391	72.43955609	48.85229051
GDF15	120.1526491	54.61824692	92.88501182	62.60604905
GCM1	28.31779686	33.23356061	50.03784264	34.25723477
GCC1	2095.634444	1746.506856	1059.948396	920.1847572
GBF1	33.28318411	24.42792283	58.59393176	39.88425586
GATSL3	1442.747292	957.1429518	783.0107668	676.0306425
GATAD1	156.3828609	110.9530615	99.86391047	99.23535509
GATA3	1144.413904	703.1770156	811.2435401	685.3090868
GAS7	81.77849991	93.14835563	133.8474819	84.58517989
GAS6	50.15415821	36.87936809	50.46526029	32.00120449
GAS6	484.3485617	405.1606105	297.0475327	266.5819373
GAS2L3	90.17195891	80.09636485	107.6048116	91.74490908
GAS1	34.76986338	26.81795218	44.60035517	38.43277646
GALNTL4	18.01839074	11.51973891	7.158762181	16.38015299
GADD45B	66204.82564	66142.03673	63250.56006	63248.62604
GAA	6.403455746	7.350352966	0	5.503244032
G3BP2	1535.687026	946.6025173	615.5500777	667.8197754
FYN	20.01143216	23.53571272	27.42628839	23.00222558
FYCO1	57.78706126	18.07814147	46.4057596	32.20427623
FUS	5505.375888	3304.987268	3834.771841	3498.247163
FURIN	69.63796101	0	44.31412072	34.21855444
FUBP1	1323.124297	1051.143009	1577.551173	1323.167078
FTL	297.7804403	301.8181721	137.5482225	146.8295678
FTH1	2384.055286	1706.292587	1348.897234	1013.858848
FSTL3	76.22370713	158.2746299	163.6410065	156.5286607
FRY	66.08431144	58.58711345	80.28682815	66.34160197
FRMD4B	77.135159	33.7662536	94.0995742	77.54149169
FRAT2	46.96002577	41.54802711	71.55377652	50.06588588
FOXO4	0	0	64.13102108	64.78665268
FOXO1	81.34505391	0	59.82976832	40.59307292
FOXN2	132.7519521	76.74728559	36.78982942	37.92219609
FOXK2	51.1830861	51.44234352	114.6204566	81.92784118
FOXK2	632.3855616	524.2742045	919.7225272	790.4799387
FOXK2	85.12352828	64.85688959	85.15571476	69.7261309
FOXK1	586.6792885	388.3990106	410.7793086	356.6084727
FOXK1	131.7230242	0	60.73198703	51.58795689
FOXK1	7.853676943	8.730696187	0.047383405	3.721047801
FOXJ2	60.18215423	0	38.52464224	26.66912092
FOSL2	54028.58212	33725.62006	11997.23058	11874.62263
FOSL1	148.9717445	149.355567	140.5004988	105.8593617
FOSB	112.6270948	80.59462521	157.031505	114.434791
FOSB	17.70039531	13.27681557	42.87327841	26.46895021
FOS	41.63613413	0	35.09272991	22.47617309
FNDC3B	560.9145696	453.3257782	186.5262241	1.613936793
FNDC3A	57.93694445	89.20075631	104.5442305	121.7376374
FNBP4	113.7461552	86.95554653	63.47345546	60.19433044
FN1	2777.623242	1983.420541	2771.81605	2509.57598
FLT1	63.79150363	0	66.27874644	47.58067464
FLNB	135.9278555	96.57035103	224.6698651	197.634248
FLNB	384.1364541	277.7203974	360.3972111	300.1883755
FLNA	0	0	29.85057811	27.58197672
FLNA	85.38379842	14.09610953	51.10251874	30.85723371
FLJ22184	201.5736573	145.3644205	159.8880474	139.826494
FLI1	63.63756954	59.27171508	87.56259833	62.60701606
FLCN	21.1051744	15.08351572	43.97663484	36.17771318
FLCN	0	44.33808256	56.3640107	65.70531054
FLCN	87.5165958	50.98155396	39.94807841	43.78129917
FLCN	77.15136259	41.29180787	45.29273308	51.6247032
FKBP8	35.97601802	29.57256227	46.22976409	26.46604919
FKBP1A	452.8285306	377.4028502	581.9397714	460.4825664
FKBP15	67.84240083	53.16802573	28.33914419	30.39597077
FILIP1L	49.46348024	5.970009746	36.32276442	24.90239682
FIGNL1	153.1360668	60.33001197	76.13062663	74.19080806
FIG4	1733.168264	1397.059248	1769.705385	1528.981249
FHOD3	35.2458438	0	48.21890009	40.19563252
FGR	0	0	27.96201097	19.07133699
FGFR1	12.47169975	0.682576178	34.3771438	22.16286241
FGF1	54.63850141	22.7680677	69.68358254	50.03784264
FGD6	44.20035205	35.15773678	54.12441956	30.52361586
FGD5	2141.315399	1608.277078	1454.169622	1309.337893
FGD4	86.28512305	54.4754528	122.163121	101.9835926
FES	2566.656567	596.9878092	850.6984443	691.1962332
FERMT3	33.98398932	46.60861044	111.3800119	65.77203411
FERMT1	43.68993901	46.65418303	66.14433229	58.49819794
FDFT1	108.2997239	41.75462287	96.29081493	106.0769386
FCHSD2	31.53724741	20.58159594	39.26053553	23.24687867
FCGR3A	20.3506948	17.85331668	34.7165637	22.52258948
FCGR2B	605.0288401	0	91.6540103	85.77363305
FCGR2B	33.41686371	0	58.96622994	64.65900759
FCER1G	46.75950636	0	35.54915781	17.41581884
FBXW9	7.739239097	11.75975457	26.81030413	17.84517051
FBXW4	53.72299864	0	41.38311867	38.37862399
FBXW2	5.453520353	5.154766685	47.03721599	25.70017864
FBXW11	202.6998067	134.8675331	174.695845	139.7771766
FBXO16	17.91711831	8.176735995	28.62247762	20.1021678
FBXL20	219.9404252	138.3725719	108.5553807	104.3595319
FBXL14	168.5882141	75.71430681	48.42197183	50.66252998
FBLIM1	111.9900912	0	74.60178657	85.52027688
FBL	336.1373732	245.3942378	279.30003	264.1982619
FAU	585.2685636	390.0203822	791.2699844	576.5516014
FAT1	67.81809544	14.4201813	78.19518928	75.50400528
FAT1	47.72260717	0	40.42287947	36.21832753
FAT1	64.79106251	61.71339337	56.04876601	37.2907397
FASTKD2	573.2687934	447.2423433	401.8528553	408.6373853
FASTKD2	120.9294086	83.10820692	105.4193729	84.10747781
FASN	83.67735798	60.88295944	81.47141328	60.92345467
FAS	31.34179162	37.06976026	56.46071153	31.10575484
FARSB	373.2719478	293.3983823	154.3200139	134.0418506
FARSA	118.0208644	136.6722078	276.5227822	392.7097922
FARSA	162.200962	0	111.0608992	115.8214808
FARP1	75.62923797	63.28109058	82.140583	67.99615311
FAP	108.9397656	70.61118906	78.6535512	70.27925963
FANCE	3344.144253	3124.895519	973.0646371	1074.790038
FAN1	252.6392674	114.6069708	90.86783258	65.61151073
FAM65A	218.2896846	152.0787826	136.2166521	129.8295626
FAM54B	69.11944617	55.60666584	83.57562326	66.24200012
FAM36A/ NCRNA00201	369.9360339	256.38736	316.0956614	278.7004849
FAM184A	538.2153672	400.8494432	429.8080973	331.4063033
FAM155A	47.03598009	37.32597951	34.57441348	32.38027173
FAM155A	54.76104105	20.41247098	33.22543695	40.58340284
FAM129A	27.49749018	37.68144574	63.25394459	180.5385089
FAM125B	51.53247598	32.38793582	37.3613313	33.17805355
FAM120B	30.26222752	0	21.36798162	24.87822162
FAM120A	29.3193812	29.77713258	63.98210181	67.50684693
FAM107B	35.48079584	9.461883131	44.88755662	32.89762115
FAIM3	50.40531384	26.6690817	28.46098724	29.57207973
FAIM2	50.71824565	27.82156196	79.39331252	41.7486478
FAF2	46.61468678	36.77100659	46.97726148	50.49233652
FADD	196.4523105	145.4160695	192.0478413	151.2381585
FABP2	151.7040746	118.8239548	271.3280138	224.4184429
F3	37.7341074	28.53654531	25.29983722	21.45017732
F2R	1571.693426	1075.096976	634.314873	551.3571681
EZR	815.386868	640.2088568	714.8550574	657.8015698
EZH2	23.72509217	0	43.12760158	65.91611834
EXT1	17.84825306	16.0121839	40.17629236	20.69977891
EXT1	14.87590724	12.29953662	21.2606437	15.1298113
EXPH5	151.3567102	100.3862962	136.1460605	109.0853013
EXOSC3	94.85985969	58.06252227	74.59598452	63.95405857
EXOSC2	56.74192978	44.54062742	71.60792898	57.54956283
EXOG	0	0.930693631	27.91366056	30.81565236
EXOC6B	2892.664671	2099.966879	2030.7512	1769.866876
EXOC4	48.16618041	27.35368333	27.06366029	33.40530049
EXD2	167.6413169	113.6641245	96.00941552	81.60969546
EWSR1	286.6688293	236.6341726	387.2887439	341.5067046
EVI2B	29.1735489	27.75776033	32.03504978	23.09505838
ETV6	38.29414394	38.38630185	102.5521934	81.72476944
ETV6	1360.374323	1017.451697	708.3461247	650.3865504
ETV3	64.61484849	38.25464769	104.8933204	78.28608805
ETS2	7154.247007	5637.624516	6324.92546	4349.945494
ETS2	20.97048207	0	54.34489745	35.83539226
ETS1	27.92485984	20.88136233	38.74802115	31.88322948
ETF1	3578.095719	2817.975242	2603.688125	2231.043754
ESYT2	46.9944584	20.44690361	36.29278717	36.55968145
ESR1	22.32955808	27.33039067	93.45264567	79.38751047
ESR1	119.8549081	65.59617833	251.339953	158.9751916
ERMP1	173.7915916	135.6665726	232.0549072	150.7855987
ERLIN1	229.5359879	150.7308466	92.88501182	91.34166663
ERH	763.7065343	629.1458566	764.7691229	637.4914952
ERGIC3	159.4200211	125.574775	100.3735238	80.65139027
ERG	35.64485717	20.03675027	64.2035467	45.51514499
ERCC8	26.2812083	17.56469025	27.34892773	13.71507821
ERCC6	0	21.88801029	43.05024092	34.72236575
ERCC5	262.9842461	202.5641017	258.0422873	348.7747387
ERCC4	32.1367802	8.509922289	84.07750055	55.0179352
ERCC4	85.62786498	33.08165197	98.66868825	90.95679734
ERCC3	77.61113942	54.46026193	86.4002544	70.95036336
ERCC1	143.4412571	84.21005096	113.0906495	101.1248892
ERC2	39.56815111	20.36284749	57.50217943	48.6173075
ERBB4	4774.293255	3876.086806	4488.332113	3904.317141
ERBB4	22008.49207	14758.24488	3371.21999	3305.797046
ERBB3	1331.710174	968.8277648	692.8672234	632.7077053
ERBB2	202.0607777	125.9748011	191.5817433	185.5853251
EPS15	151.3891174	115.7017258	181.8739473	173.297551
EPHX2	26.18094859	15.76001555	39.63766875	52.1749309
EPHX2	49.04725055	34.4083208	54.79939133	57.55246386
EPHB6	75.35782785	62.48914018	68.13056726	61.27254465
EPHB4	60.33608832	50.09440748	69.14689295	47.73056092
EPHB3	50.81445445	0	70.16321863	93.33950571
EPHA7	0	18.11865044	62.59251093	37.08283292
EPHA4	111.8371698	77.14629897	88.35651212	82.25178895
